cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,nombre_completo,es_colonia_formal,sin_geometria,geom_type,fecha_procesamiento
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-021,GABRIEL RAMOS MILLAN SECCION BRAMADERO,COLONIA,IZTACALCO > GABRIEL RAMOS MILLAN SECCION BRAMADERO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-022,GABRIEL RAMOS MILLAN SECCION CUCHILLA,COLONIA,IZTACALCO > GABRIEL RAMOS MILLAN SECCION CUCHILLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-023,GRANJAS MEXICO,COLONIA,IZTACALCO > GRANJAS MEXICO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-024,INFONAVIT IZTACALCO,COLONIA,IZTACALCO > INFONAVIT IZTACALCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-025,INPI PICOS,COLONIA,IZTACALCO > INPI PICOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-026,JARDINES TECMA,COLONIA,IZTACALCO > JARDINES TECMA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-027,JUVENTINO ROSAS,COLONIA,IZTACALCO > JUVENTINO ROSAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-028,LA CRUZ,COLONIA,IZTACALCO > LA CRUZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-029,LOS PICOS DE IZTACALCO SECCION 1 A,COLONIA,IZTACALCO > LOS PICOS DE IZTACALCO SECCION 1 A (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-030,LOS PICOS DE IZTACALCO SECCION 1 B,COLONIA,IZTACALCO > LOS PICOS DE IZTACALCO SECCION 1 B (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-031,LOS PICOS DE IZTACALCO SECCION 2 A,COLONIA,IZTACALCO > LOS PICOS DE IZTACALCO SECCION 2 A (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-032,MILITAR MARTE,COLONIA,IZTACALCO > MILITAR MARTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-033,NUEVA SANTA ANITA,COLONIA,IZTACALCO > NUEVA SANTA ANITA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-034,REFORMA IZTACCIHUATL NORTE,COLONIA,IZTACALCO > REFORMA IZTACCIHUATL NORTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-035,REFORMA IZTACCIHUATL SUR,COLONIA,IZTACALCO > REFORMA IZTACCIHUATL SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-036,SANTA ANITA,COLONIA,IZTACALCO > SANTA ANITA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-037,TLAZINTLA,COLONIA,IZTACALCO > TLAZINTLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,006,IZTACALCO,006-038,VIADUCTO PIEDAD,COLONIA,IZTACALCO > VIADUCTO PIEDAD (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-001,12 DE DICIEMBRE,COLONIA,IZTAPALAPA > 12 DE DICIEMBRE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-002,ALBARRADA,COLONIA,IZTAPALAPA > ALBARRADA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-003,ALVARO OBREGON,COLONIA,IZTAPALAPA > ALVARO OBREGON (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-004,AMPLIACION BELLAVISTA,COLONIA,IZTAPALAPA > AMPLIACION BELLAVISTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-005,AMPLIACION EL SANTUARIO,COLONIA,IZTAPALAPA > AMPLIACION EL SANTUARIO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-006,AMPLIACION EL TRIUNFO,COLONIA,IZTAPALAPA > AMPLIACION EL TRIUNFO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-007,AMPLIACION EMILIANO ZAPATA,COLONIA,IZTAPALAPA > AMPLIACION EMILIANO ZAPATA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-008,AMPLIACION LOS REYES,COLONIA,IZTAPALAPA > AMPLIACION LOS REYES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-009,AMPLIACION PARAJE SAN JUAN,COLONIA,IZTAPALAPA > AMPLIACION PARAJE SAN JUAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-010,AMPLIACION RICARDO FLORES MAGON,COLONIA,IZTAPALAPA > AMPLIACION RICARDO FLORES MAGON (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-011,AMPLIACION SAN MIGUEL,COLONIA,IZTAPALAPA > AMPLIACION SAN MIGUEL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-012,AMPLIACION SANTA MARIA AZTAHUACAN,COLONIA,IZTAPALAPA > AMPLIACION SANTA MARIA AZTAHUACAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-013,AMPLIACION SINATEL,COLONIA,IZTAPALAPA > AMPLIACION SINATEL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-014,AMPLIACION VERACRUZANA,COLONIA,IZTAPALAPA > AMPLIACION VERACRUZANA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-015,AÑO DE JUAREZ,COLONIA,IZTAPALAPA > AÑO DE JUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-016,APATLACO,COLONIA,IZTAPALAPA > APATLACO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-017,BANJIDAL,COLONIA,IZTAPALAPA > BANJIDAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-018,BARRANCA DE GUADALUPE,COLONIA,IZTAPALAPA > BARRANCA DE GUADALUPE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-019,BARRIO GUADALUPE,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO GUADALUPE (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-020,BARRIO LA ASUNCION,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO LA ASUNCION (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-021,BARRIO SAN ANTONIO,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN ANTONIO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-022,BARRIO SAN ANTONIO CULHUACAN,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN ANTONIO CULHUACAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-023,BARRIO SAN IGNACIO,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN IGNACIO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-024,BARRIO SAN JOSE,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN JOSE (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-025,BARRIO SAN LORENZO,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN LORENZO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-026,BARRIO SAN LUCAS,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN LUCAS (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-027,BARRIO SAN MIGUEL,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN MIGUEL (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-028,BARRIO SAN PABLO,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN PABLO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-029,BARRIO SAN PEDRO,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN PEDRO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-030,BARRIO SAN SIMON CULHUACAN,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SAN SIMON CULHUACAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-031,BARRIO SANTA BARBARA,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO SANTA BARBARA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-032,BARRIO TULA,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > BARRIO TULA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-033,BELLAVISTA,COLONIA,IZTAPALAPA > BELLAVISTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-034,BENITO JUAREZ,COLONIA,IZTAPALAPA > BENITO JUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-035,BUENAVISTA,COLONIA,IZTAPALAPA > BUENAVISTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-036,CACAMA,COLONIA,IZTAPALAPA > CACAMA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-037,CAMPESTRE POTRERO,COLONIA,IZTAPALAPA > CAMPESTRE POTRERO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-038,CANANEA,COLONIA,IZTAPALAPA > CANANEA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-039,CARLOS HANK GONZALEZ,COLONIA,IZTAPALAPA > CARLOS HANK GONZALEZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-040,CARLOS JONGUITUD BARRIOS,PUEBLOS Y BARRIOS ORIGINARIOS,IZTAPALAPA > CARLOS JONGUITUD BARRIOS (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-041,CASA BLANCA,COLONIA,IZTAPALAPA > CASA BLANCA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-042,CELOALLIOTLI,COLONIA,IZTAPALAPA > CELOALLIOTLI (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-043,CENTRAL DE ABASTO,COLONIA,IZTAPALAPA > CENTRAL DE ABASTO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-044,CERRO DE LA ESTRELLA,COLONIA,IZTAPALAPA > CERRO DE LA ESTRELLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-045,CHINAMPAC DE JUAREZ,COLONIA,IZTAPALAPA > CHINAMPAC DE JUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-046,CITLALLI,COLONIA,IZTAPALAPA > CITLALLI (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-047,COLONIAL IZTAPALAPA,COLONIA,IZTAPALAPA > COLONIAL IZTAPALAPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-048,CONSEJO AGRARISTA MEXICANO,COLONIA,IZTAPALAPA > CONSEJO AGRARISTA MEXICANO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-049,CONSTITUCION DE 1917,COLONIA,IZTAPALAPA > CONSTITUCION DE 1917 (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-050,COOP ALLAPETLALLI,COLONIA,IZTAPALAPA > COOP ALLAPETLALLI (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-051,CUCHILLA DEL MORAL,COLONIA,IZTAPALAPA > CUCHILLA DEL MORAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-052,DEGOLLADO,COLONIA,IZTAPALAPA > DEGOLLADO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-053,DEGOLLADO-MEXICATLALLI,COLONIA,IZTAPALAPA > DEGOLLADO-MEXICATLALLI (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-054,DESARROLLO URBANO QUETZALCOATL,COLONIA,IZTAPALAPA > DESARROLLO URBANO QUETZALCOATL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-055,DR ALFONSO ORTIZ TIRADO,COLONIA,IZTAPALAPA > DR ALFONSO ORTIZ TIRADO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-056,EJERCITO DE AGUA PRIETA,COLONIA,IZTAPALAPA > EJERCITO DE AGUA PRIETA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-057,EJERCITO DE ORIENTE,COLONIA,IZTAPALAPA > EJERCITO DE ORIENTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-058,EJERCITO DE ORIENTE ZONA PEÑON,COLONIA,IZTAPALAPA > EJERCITO DE ORIENTE ZONA PEÑON (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-059,EL EDEN,COLONIA,IZTAPALAPA > EL EDEN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-060,EL MANTO,COLONIA,IZTAPALAPA > EL MANTO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-061,EL MIRADOR,COLONIA,IZTAPALAPA > EL MIRADOR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-062,EL MOLINO,COLONIA,IZTAPALAPA > EL MOLINO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-063,EL MOLINO TEZONCO,COLONIA,IZTAPALAPA > EL MOLINO TEZONCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-064,EL PARAISO,COLONIA,IZTAPALAPA > EL PARAISO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-065,EL PRADO,COLONIA,IZTAPALAPA > EL PRADO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-066,EL RETOÑO,COLONIA,IZTAPALAPA > EL RETOÑO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-067,EL RODEO,COLONIA,IZTAPALAPA > EL RODEO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-068,EL ROSARIO,COLONIA,IZTAPALAPA > EL ROSARIO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-069,EL SANTUARIO,COLONIA,IZTAPALAPA > EL SANTUARIO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-070,EL SIFON,COLONIA,IZTAPALAPA > EL SIFON (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-071,EL TRIANGULO,COLONIA,IZTAPALAPA > EL TRIANGULO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-072,EL TRIUNFO,COLONIA,IZTAPALAPA > EL TRIUNFO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-073,EL VERGEL,COLONIA,IZTAPALAPA > EL VERGEL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-074,ERMITA ZARAGOZA,COLONIA,IZTAPALAPA > ERMITA ZARAGOZA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-075,ESCUADRON 201,COLONIA,IZTAPALAPA > ESCUADRON 201 (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-076,ESTADO DE VERACRUZ,COLONIA,IZTAPALAPA > ESTADO DE VERACRUZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-077,ESTRELLA CULHUACAN,COLONIA,IZTAPALAPA > ESTRELLA CULHUACAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-078,ESTRELLA DEL SUR,COLONIA,IZTAPALAPA > ESTRELLA DEL SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-079,EVA SAMANO DE LOPEZ MATEOS,COLONIA,IZTAPALAPA > EVA SAMANO DE LOPEZ MATEOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-080,FRANCISCO VILLA,COLONIA,IZTAPALAPA > FRANCISCO VILLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-081,FUEGO NUEVO,COLONIA,IZTAPALAPA > FUEGO NUEVO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-082,GRANJAS DE SAN ANTONIO,COLONIA,IZTAPALAPA > GRANJAS DE SAN ANTONIO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-083,GRANJAS ESMERALDA,COLONIA,IZTAPALAPA > GRANJAS ESMERALDA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-084,GRANJAS ESTRELLA,COLONIA,IZTAPALAPA > GRANJAS ESTRELLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-085,GUADALUPE DEL MORAL,COLONIA,IZTAPALAPA > GUADALUPE DEL MORAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-086,HEROES DE CHURUBUSCO,COLONIA,IZTAPALAPA > HEROES DE CHURUBUSCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-087,INSURGENTES,COLONIA,IZTAPALAPA > INSURGENTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-088,IXTLAHUACAN,COLONIA,IZTAPALAPA > IXTLAHUACAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-089,JACARANDAS,COLONIA,IZTAPALAPA > JACARANDAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-090,JARDINES DE CHURUBUSCO,COLONIA,IZTAPALAPA > JARDINES DE CHURUBUSCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-091,JARDINES DE SAN LORENZO TEZONCO,COLONIA,IZTAPALAPA > JARDINES DE SAN LORENZO TEZONCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-092,JOSE LOPEZ PORTILLO,COLONIA,IZTAPALAPA > JOSE LOPEZ PORTILLO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-093,JOSE MARIA MORELOS Y PAVON,COLONIA,IZTAPALAPA > JOSE MARIA MORELOS Y PAVON (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-094,JUAN ESCUTIA,COLONIA,IZTAPALAPA > JUAN ESCUTIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-095,JUSTO SIERRA,COLONIA,IZTAPALAPA > JUSTO SIERRA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-096,LA ERA,COLONIA,IZTAPALAPA > LA ERA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-097,LA ESPERANZA,COLONIA,IZTAPALAPA > LA ESPERANZA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-098,LA PLANTA,COLONIA,IZTAPALAPA > LA PLANTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-099,LA REGADERA,COLONIA,IZTAPALAPA > LA REGADERA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-100,LAS PEÑAS,COLONIA,IZTAPALAPA > LAS PEÑAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-101,LEYES DE REFORMA 1A SECCION,COLONIA,IZTAPALAPA > LEYES DE REFORMA 1A SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-102,LEYES DE REFORMA 2A SECCION,COLONIA,IZTAPALAPA > LEYES DE REFORMA 2A SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-103,LEYES DE REFORMA 3A SECCION,COLONIA,IZTAPALAPA > LEYES DE REFORMA 3A SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-104,LOMAS DE LA ESTANCIA,COLONIA,IZTAPALAPA > LOMAS DE LA ESTANCIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-105,LOMAS DE SAN LORENZO,COLONIA,IZTAPALAPA > LOMAS DE SAN LORENZO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-106,LOMAS DE STA CRUZ,COLONIA,IZTAPALAPA > LOMAS DE STA CRUZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-107,LOMAS DE ZARAGOZA,COLONIA,IZTAPALAPA > LOMAS DE ZARAGOZA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-108,LOMAS EL MANTO,COLONIA,IZTAPALAPA > LOMAS EL MANTO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-109,LOMAS ESTRELLA,COLONIA,IZTAPALAPA > LOMAS ESTRELLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-110,LOS ANGELES,COLONIA,IZTAPALAPA > LOS ANGELES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-111,LOS ANGELES APANOAYA,COLONIA,IZTAPALAPA > LOS ANGELES APANOAYA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-112,LOS CIPRESES,COLONIA,IZTAPALAPA > LOS CIPRESES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-113,LOS PICOS,COLONIA,IZTAPALAPA > LOS PICOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-114,MIGUEL DE LA MADRID HURTADO,COLONIA,IZTAPALAPA > MIGUEL DE LA MADRID HURTADO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-115,MINERVA,COLONIA,IZTAPALAPA > MINERVA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-116,MIRAVALLES,COLONIA,IZTAPALAPA > MIRAVALLES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-117,MIXCOATL,COLONIA,IZTAPALAPA > MIXCOATL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,007,IZTAPALAPA,007-118,MONTE ALBAN,COLONIA,IZTAPALAPA > MONTE ALBAN (COLONIA),True,False,Polygon,2026-07-05
