alcaldia_catalogo,colonia_catalogo,total_incidencias,total_delitos,total_alumbrado,total_delitos_nocturnos,out_iqr_total_incidencias,out_zscore_total_incidencias,out_iqr_total_delitos,out_zscore_total_delitos,out_iqr_total_alumbrado,out_zscore_total_alumbrado,out_iqr_total_delitos_nocturnos,out_zscore_total_delitos_nocturnos,anomaly_score,out_isoforest,out_iqr_any,out_zscore_any,outlier_consenso
Tlalpan,Granjas Coapa,41,134,8.0,32.0,False,False,False,False,True,False,False,False,0.1017869913354979,False,True,False,False
Tlalpan,Guadalupe,5,28,0.0,10.0,False,False,False,False,False,False,False,False,0.21581604426805362,False,False,False,False
Tlalpan,Hacienda San Juan,3,17,1.0,6.0,False,False,False,False,False,False,False,False,0.2099396493136234,False,False,False,False
Tlalpan,Haciendas De Coyoacan,2,1,0.0,0.0,False,False,False,False,False,False,False,False,0.1659852634602249,False,False,False,False
Tlalpan,Heroes De 1910,6,24,3.0,8.0,False,False,False,False,False,False,False,False,0.18483953703268152,False,False,False,False
Tlalpan,Heroes De Padierna,43,178,4.0,56.0,False,False,False,False,False,False,False,False,0.11642552280345525,False,False,False,False
Tlalpan,Heroico Colegio Militar,5,10,0.0,3.0,False,False,False,False,False,False,False,False,0.2058531702807756,False,False,False,False
Tlalpan,Isidro Fabela,27,179,2.0,67.0,False,False,False,False,False,False,True,False,0.11935566443070245,False,True,False,False
Tlalpan,Jardines Del Ajusco,23,65,1.0,19.0,False,False,False,False,False,False,False,False,0.2007428443735652,False,False,False,False
Tlalpan,Jardines En La Montaña,4,86,0.0,9.0,False,False,False,False,False,False,False,False,0.19441217097974967,False,False,False,False
Tlalpan,La Joya,9,91,0.0,21.0,False,False,False,False,False,False,False,False,0.19501125723690005,False,False,False,False
Tlalpan,La Palma,37,89,9.0,27.0,False,False,False,False,True,False,False,False,0.09133907865529872,False,True,False,False
Tlalpan,Lomas De Cuilotepec,7,9,1.0,3.0,False,False,False,False,False,False,False,False,0.19366262882095464,False,False,False,False
Tlalpan,Lomas De Padierna,27,222,2.0,72.0,False,False,True,False,False,False,True,False,0.10211091009890627,False,True,False,False
Tlalpan,Lomas De Padierna Sur,3,48,1.0,9.0,False,False,False,False,False,False,False,False,0.21000649092284102,False,False,False,False
Tlalpan,Lomas Del Pedregal,1,8,0.0,1.0,False,False,False,False,False,False,False,False,0.19344688493048934,False,False,False,False
Tlalpan,Lomas Del Pedregal Framboyanes,2,23,0.0,3.0,False,False,False,False,False,False,False,False,0.21043486351010204,False,False,False,False
Tlalpan,Lomas Hidalgo,2,21,0.0,4.0,False,False,False,False,False,False,False,False,0.21688044995312455,False,False,False,False
Tlalpan,Los Encinos,2,30,0.0,14.0,False,False,False,False,False,False,False,False,0.2053898857026114,False,False,False,False
Tlalpan,Los Volcanes,4,55,1.0,23.0,False,False,False,False,False,False,False,False,0.19839229683451032,False,False,False,False
Tlalpan,Magisterial,17,22,5.0,4.0,False,False,False,False,False,False,False,False,0.14624298129692553,False,False,False,False
Tlalpan,Magisterial Coapa,6,72,1.0,24.0,False,False,False,False,False,False,False,False,0.19658182073081648,False,False,False,False
Tlalpan,Maria Esther Zuno De Echeverria,16,21,1.0,4.0,False,False,False,False,False,False,False,False,0.20210150905012897,False,False,False,False
Tlalpan,Mesa De Los Hornos,13,92,1.0,30.0,False,False,False,False,False,False,False,False,0.19134360401522615,False,False,False,False
Tlalpan,Miguel Hidalgo,16,108,0.0,29.0,False,False,False,False,False,False,False,False,0.1802245009908533,False,False,False,False
Tlalpan,Miguel Hidalgo 1A Seccion,7,45,2.0,13.0,False,False,False,False,False,False,False,False,0.20347185941617169,False,False,False,False
Tlalpan,Miguel Hidalgo 2A Seccion,29,125,2.0,29.0,False,False,False,False,False,False,False,False,0.17115304132122333,False,False,False,False
Tlalpan,Miguel Hidalgo 3A Seccion,38,122,7.0,30.0,False,False,False,False,True,False,False,False,0.12419090223212831,False,True,False,False
Tlalpan,Miguel Hidalgo 4A Seccion,34,132,2.0,36.0,False,False,False,False,False,False,False,False,0.15706185527688443,False,False,False,False
Tlalpan,Mirador Del Valle,2,18,0.0,6.0,False,False,False,False,False,False,False,False,0.21964740844721586,False,False,False,False
Tlalpan,Mirador I,6,19,0.0,5.0,False,False,False,False,False,False,False,False,0.21616268874648137,False,False,False,False
Tlalpan,Mirador Ii,8,39,4.0,17.0,False,False,False,False,False,False,False,False,0.16888545425919949,False,False,False,False
Tlalpan,Narciso Mendoza,75,228,7.0,56.0,True,False,True,False,True,False,False,False,0.07389979348900844,False,True,False,False
Tlalpan,Nueva Oriental Coapa,14,35,0.0,6.0,False,False,False,False,False,False,False,False,0.21331564212906456,False,False,False,False
Tlalpan,Nuevo Renacimiento De Axalco,13,22,1.0,5.0,False,False,False,False,False,False,False,False,0.210560829864064,False,False,False,False
Tlalpan,Paraje 38,4,30,0.0,4.0,False,False,False,False,False,False,False,False,0.21473666252660928,False,False,False,False
Tlalpan,Parque Del Pedregal,4,39,1.0,10.0,False,False,False,False,False,False,False,False,0.2119806858769125,False,False,False,False
Tlalpan,Parque Nacional Bosque Del Pedregal,10,14,0.0,6.0,False,False,False,False,False,False,False,False,0.2110682719172587,False,False,False,False
Tlalpan,Pedregal De Las Aguilas,4,33,0.0,16.0,False,False,False,False,False,False,False,False,0.20945701303576708,False,False,False,False
Tlalpan,Pedregal De San Nicolas 1A Seccion,17,149,1.0,52.0,False,False,False,False,False,False,False,False,0.1423288130882533,False,False,False,False
Tlalpan,Pedregal De San Nicolas 2A Seccion,9,77,0.0,21.0,False,False,False,False,False,False,False,False,0.20352290339990298,False,False,False,False
Tlalpan,Pedregal De San Nicolas 3A Seccion,21,97,1.0,30.0,False,False,False,False,False,False,False,False,0.18762069993063551,False,False,False,False
Tlalpan,Pedregal De San Nicolas 4A Seccion,20,134,0.0,40.0,False,False,False,False,False,False,False,False,0.14856993597407925,False,False,False,False
Tlalpan,Pedregal De San Nicolas 5A Seccion,2,19,2.0,5.0,False,False,False,False,False,False,False,False,0.19155590667132416,False,False,False,False
Tlalpan,Pedregal De Santa Ursula Xitla,1,39,0.0,10.0,False,False,False,False,False,False,False,False,0.21496309841791894,False,False,False,False
Tlalpan,Peña Pobre,2,37,0.0,11.0,False,False,False,False,False,False,False,False,0.21798129856329596,False,False,False,False
Tlalpan,Plan De Ayala,3,10,1.0,2.0,False,False,False,False,False,False,False,False,0.19521277738577708,False,False,False,False
Tlalpan,Popular Santa Teresa,13,57,0.0,20.0,False,False,False,False,False,False,False,False,0.2095321315266251,False,False,False,False
Tlalpan,Prado Coapa 1A Seccion,7,6,0.0,2.0,False,False,False,False,False,False,False,False,0.19574212890659076,False,False,False,False
Tlalpan,Prado Coapa 2A Seccion,13,55,1.0,25.0,False,False,False,False,False,False,False,False,0.19915695505009767,False,False,False,False
Tlalpan,Prado Coapa 3A Seccion,12,33,0.0,9.0,False,False,False,False,False,False,False,False,0.21854099524925596,False,False,False,False
Tlalpan,Primavera,2,11,0.0,2.0,False,False,False,False,False,False,False,False,0.2055172266675659,False,False,False,False
Tlalpan,Pueblo Chimalcoyotl,14,85,4.0,31.0,False,False,False,False,False,False,False,False,0.16182333703738222,False,False,False,False
Tlalpan,Pueblo Jardines De San Juan,5,40,1.0,13.0,False,False,False,False,False,False,False,False,0.21095072024073674,False,False,False,False
Tlalpan,Pueblo La Magdalena Petlacalco,13,74,0.0,29.0,False,False,False,False,False,False,False,False,0.18915964669704655,False,False,False,False
Tlalpan,Pueblo Ocotla,12,119,2.0,33.0,False,False,False,False,False,False,False,False,0.17026966714238895,False,False,False,False
Tlalpan,Pueblo Parres El Guarda,3,36,0.0,5.0,False,False,False,False,False,False,False,False,0.21755531409079715,False,False,False,False
Tlalpan,Pueblo San Andres Totoltepec,47,233,8.0,77.0,False,False,True,False,True,False,True,False,0.057475859671289764,False,True,False,False
Tlalpan,Pueblo San Francisco Tlalnepantla,2,6,0.0,2.0,False,False,False,False,False,False,False,False,0.2013019858410709,False,False,False,False
Tlalpan,Pueblo San Lorenzo Huipulco,24,155,1.0,47.0,False,False,False,False,False,False,False,False,0.14477377963390414,False,False,False,False
Tlalpan,Pueblo San Miguel Ajusco,19,106,7.0,41.0,False,False,False,False,True,False,False,False,0.10793605468525613,False,True,False,False
Tlalpan,Pueblo San Miguel Topilejo,33,439,5.0,126.0,False,False,True,False,False,False,True,False,-0.019351422563789855,True,True,False,True
Tlalpan,Pueblo San Miguel Xicalco,10,74,0.0,20.0,False,False,False,False,False,False,False,False,0.20529365333350413,False,False,False,False
Tlalpan,Pueblo San Pedro Martir,53,279,4.0,91.0,False,False,True,False,False,False,True,False,0.05263584285195322,False,True,False,False
Tlalpan,Pueblo Santa Maria Tepepan,2,2,0.0,0.0,False,False,False,False,False,False,False,False,0.1700471906464432,False,False,False,False
Tlalpan,Pueblo Santa Ursula Xitla,31,191,5.0,39.0,False,False,False,False,False,False,False,False,0.1173011132364114,False,False,False,False
Tlalpan,Pueblo Santo Tomas Ajusco,13,119,7.0,33.0,False,False,False,False,True,False,False,False,0.11798269493925806,False,True,False,False
Tlalpan,Rancho Los Colorines,2,17,0.0,3.0,False,False,False,False,False,False,False,False,0.2102340931554929,False,False,False,False
Tlalpan,Residencial Acoxpa,7,19,3.0,5.0,False,False,False,False,False,False,False,False,0.17909777117776965,False,False,False,False
Tlalpan,Residencial Miramontes,1,44,0.0,10.0,False,False,False,False,False,False,False,False,0.2158744689186214,False,False,False,False
Tlalpan,Residencial Villa Coapa,12,84,2.0,13.0,False,False,False,False,False,False,False,False,0.1925887289003662,False,False,False,False
Tlalpan,Rincon Del Pedregal,4,13,0.0,4.0,False,False,False,False,False,False,False,False,0.21603326770729725,False,False,False,False
Tlalpan,Rinconada Coapa 1A Seccion,6,15,1.0,4.0,False,False,False,False,False,False,False,False,0.20614299162486088,False,False,False,False
Tlalpan,Rinconada Coapa 2A Seccion,9,39,0.0,12.0,False,False,False,False,False,False,False,False,0.21748107423336976,False,False,False,False
Tlalpan,Rinconada Las Hadas,4,26,0.0,11.0,False,False,False,False,False,False,False,False,0.21351260764039692,False,False,False,False
Tlalpan,Roca De Cristal,3,3,1.0,2.0,False,False,False,False,False,False,False,False,0.1811246138600146,False,False,False,False
Tlalpan,San Bartolo El Chico,10,60,1.0,15.0,False,False,False,False,False,False,False,False,0.20894616338008515,False,False,False,False
Tlalpan,San Buenaventura,2,11,1.0,2.0,False,False,False,False,False,False,False,False,0.1950005579249977,False,False,False,False
Tlalpan,San Juan Tepeximilpa,7,34,3.0,10.0,False,False,False,False,False,False,False,False,0.1881486897869305,False,False,False,False
Tlalpan,San Pedro Apostol,10,16,0.0,9.0,False,False,False,False,False,False,False,False,0.2101114573568061,False,False,False,False
Tlalpan,Santisima Trinidad,3,13,0.0,4.0,False,False,False,False,False,False,False,False,0.21679777063575206,False,False,False,False
Tlalpan,Tenorios,13,37,1.0,10.0,False,False,False,False,False,False,False,False,0.2132777184561892,False,False,False,False
Tlalpan,Tlalcoligia,9,49,0.0,12.0,False,False,False,False,False,False,False,False,0.21683761101857996,False,False,False,False
Tlalpan,Tlalmille,2,22,0.0,10.0,False,False,False,False,False,False,False,False,0.21766515638338385,False,False,False,False
Tlalpan,Tlalpan,20,206,3.0,50.0,False,False,False,False,False,False,False,False,0.12472839203977087,False,False,False,False
Tlalpan,Tlalpan Centro,7,155,0.0,36.0,False,False,False,False,False,False,False,False,0.13971873818440855,False,False,False,False
Tlalpan,Tlalpuente,5,18,1.0,6.0,False,False,False,False,False,False,False,False,0.21015610144147234,False,False,False,False
Tlalpan,Tlaxcaltenco La Mesa,3,5,0.0,0.0,False,False,False,False,False,False,False,False,0.17879911855142638,False,False,False,False
Tlalpan,Toriello Guerra,37,229,1.0,58.0,False,False,True,False,False,False,False,False,0.11315002530872781,False,True,False,False
Tlalpan,Torres De Padierna,7,17,0.0,5.0,False,False,False,False,False,False,False,False,0.21529745123528893,False,False,False,False
Tlalpan,U.Habit. Zapote 1,2,3,0.0,1.0,False,False,False,False,False,False,False,False,0.18599951467644715,False,False,False,False
Tlalpan,Valle De Tepepan,4,21,0.0,10.0,False,False,False,False,False,False,False,False,0.2166240414196513,False,False,False,False
Tlalpan,Valle Escondido,6,60,1.0,9.0,False,False,False,False,False,False,False,False,0.20146946296978985,False,False,False,False
Tlalpan,Vergel Coapa,3,15,0.0,0.0,False,False,False,False,False,False,False,False,0.1865891175721487,False,False,False,False
Tlalpan,Vergel De Coyoacan,24,29,8.0,9.0,False,False,False,False,True,False,False,False,0.11687816610735624,False,True,False,False
Tlalpan,Vergel Del Sur,14,60,1.0,23.0,False,False,False,False,False,False,False,False,0.20217738473862168,False,False,False,False
Tlalpan,Villa Coapa,12,141,2.0,40.0,False,False,False,False,False,False,False,False,0.15339680313819637,False,False,False,False
Tlalpan,Villa Lazaro Cardenas,16,54,0.0,15.0,False,False,False,False,False,False,False,False,0.21262263298281203,False,False,False,False
Tlalpan,Villa Olimpica,1,40,0.0,4.0,False,False,False,False,False,False,False,False,0.208344696690905,False,False,False,False
Tlalpan,Villa Quietud,1,2,0.0,1.0,False,False,False,False,False,False,False,False,0.18230761780360222,False,False,False,False
Tlalpan,Villa Tlalpan,7,34,2.0,7.0,False,False,False,False,False,False,False,False,0.20273442412364423,False,False,False,False
Tlalpan,Viveros Coatectlan,1,22,0.0,7.0,False,False,False,False,False,False,False,False,0.2188721483890883,False,False,False,False
Tláhuac,Agricola Metropolitana,11,89,1.0,26.0,False,False,False,False,False,False,False,False,0.19577841194384554,False,False,False,False
Tláhuac,Ampliacion Jose Lopez Portillo,5,22,3.0,4.0,False,False,False,False,False,False,False,False,0.17945912237742856,False,False,False,False
Tláhuac,Ampliacion La Conchita,1,12,0.0,4.0,False,False,False,False,False,False,False,False,0.21143280824414828,False,False,False,False
Tláhuac,Ampliacion Los Olivos,39,84,0.0,17.0,False,False,False,False,False,False,False,False,0.18551975646429458,False,False,False,False
Tláhuac,Ampliacion Santa Catarina,1,15,1.0,4.0,False,False,False,False,False,False,False,False,0.2030691217954717,False,False,False,False
Tláhuac,Ampliacion Selene,6,56,0.0,20.0,False,False,False,False,False,False,False,False,0.20824911622610448,False,False,False,False
Tláhuac,Barrio La Asuncion,12,72,6.0,12.0,False,False,False,False,True,False,False,False,0.13412887785372118,False,True,False,False
Tláhuac,Barrio La Guadalupe,1,2,0.0,1.0,False,False,False,False,False,False,False,False,0.18230761780360222,False,False,False,False
Tláhuac,Barrio La Magdalena,2,37,0.0,7.0,False,False,False,False,False,False,False,False,0.22052463027133345,False,False,False,False
Tláhuac,Barrio Los Reyes,5,99,0.0,28.0,False,False,False,False,False,False,False,False,0.18377312088829384,False,False,False,False
Tláhuac,Barrio San Agustin,7,22,0.0,6.0,False,False,False,False,False,False,False,False,0.21973847725016132,False,False,False,False
Tláhuac,Barrio San Agustin Pueblo San Juan Ixtayopan,5,17,1.0,3.0,False,False,False,False,False,False,False,False,0.20083215877434885,False,False,False,False
Tláhuac,Barrio San Andres,5,18,0.0,1.0,False,False,False,False,False,False,False,False,0.19619636253970418,False,False,False,False
Tláhuac,Barrio San Bartolome,1,21,0.0,8.0,False,False,False,False,False,False,False,False,0.2164602853914389,False,False,False,False
Tláhuac,Barrio San Juan,1,9,0.0,2.0,False,False,False,False,False,False,False,False,0.20219337108551794,False,False,False,False
Tláhuac,Barrio San Mateo,11,54,2.0,14.0,False,False,False,False,False,False,False,False,0.2028866780179197,False,False,False,False
Tláhuac,Barrio San Miguel,4,82,2.0,30.0,False,False,False,False,False,False,False,False,0.1764447423069671,False,False,False,False
